Geneid,bphP_light_mean_rpm,wt_light_mean_rpm,pvals,log2_FC,-log10_pval
PA14_18320,4.461908712229214,4.807867697965176,0.7527859516673792,-0.10773617273389367,0.12332849421717791
PA14_18330,18.38334268832706,17.48358863255776,0.8570654119170962,0.07239777582750456,0.06698603110999198
PA14_18340,12.435100445540284,10.773933015922601,0.6501130908319301,0.20687313976817595,0.18701108881541828
PA14_18350,69.99888448132768,70.82148223025924,0.9474923839066435,-0.016855106972242195,0.023424272273464695
PA14_18360,20.741661714492583,20.050403851024196,0.8826500371263448,0.04890018184263606,0.05421145618647743
PA14_18370,26.890447673989044,27.175025266751447,0.9737267991274463,-0.015187602498380623,0.011562877079034495
PA14_18380,11.699805569041734,16.440833315532824,0.09438343004608374,-0.490798829150256,1.0251042437443052
PA14_18410,3.6797636990838867,5.764086216233424,0.010971642766774632,-0.6474786269964241,1.959728341328557
PA14_18430,1.7134167098045678,2.1215877125344704,0.1453582016107327,-0.30826807536550904,0.8375604588106893
PA14_18450,3.0353024329927316,4.219981620226386,0.13685904772243138,-0.4753962902946355,0.8637264861892775
PA14_18470,1.1302837428372614,1.6336387765909652,0.12204019206913451,-0.5314035759180236,0.9134971175283226
PA14_18480,2.059487056683032,2.0996918148853756,0.9204200359738082,-0.027892515189910816,0.03601393605059628
PA14_18500,1.7420883025856344,1.805893539760851,0.8072787494161521,-0.051895059748192,0.09297647961465351
PA14_18510,1.3534668328375699,1.8863708162239448,0.031156207247355412,-0.478953423209475,1.5064554159480816
PA14_18520,0.7361119826570036,1.235629959956561,0.25689570183957355,-0.7472486844087216,0.5902431619188279
PA14_18550,1.4314498072660495,1.7745438558891353,0.17088178667887763,-0.30997092110574886,0.7673042237999401
PA14_18565,0.5619450523042291,0.7473370708708128,0.1918121978109871,-0.41132928600329616,0.7171237784293765
PA14_18580,2.2005919519945536,5.982673568210397,0.003724305989861844,-1.4428982146271294,2.4289546444873538
PA14_18590,135.84163931505307,129.58025920049937,0.6165481516591045,0.06807982497357756,0.21003299987405416
PA14_18600,97.23607883104263,83.54102889946542,0.42677510638367616,0.21900680124013341,0.36980092072719095
PA14_18610,71.29490047121273,76.51946207586143,0.4773813838897993,-0.10202784179078905,0.32113452087926997
PA14_18620,29.68234665520319,31.04011150967033,0.5844648863382462,-0.06452858345599959,0.23324157539626783
PA14_18630,530.3631508256309,497.7729098758168,0.7417123712028237,0.0914928243618436,0.1297644772234571
PA14_18640,28.56361812616325,33.36066611122431,0.2209519194313055,-0.22396935121375244,0.6557022213259305
PA14_18650,439.523017592327,399.75995298862784,0.1916372810289953,0.13680476663511199,0.717519999588473
PA14_18660,52.52660430135773,57.11408960807259,0.5661186047456682,-0.1207983674717974,0.24709257236216264
PA14_18670,249.72465775360055,133.08042553174047,0.20865679045898186,0.9080398894062836,0.6805674771833853
PA14_18680,12.321575318899852,20.830514261990842,0.15531375006865072,-0.7575116849032716,0.8087900940808535
PA14_18690,1072.1979797720157,1027.5648470227763,0.5264297731905647,0.06134188021160811,0.27865955638742385
PA14_18700,123.17363357927316,114.58822402621944,0.4128628712516153,0.10423467707035655,0.3841941714618773
PA14_18710,161.43980090599314,144.5154518701147,0.6118658393108172,0.15977254246271716,0.21334379294315578
PA14_18720,41.93383138097812,41.53874420185309,0.9466536624488706,0.013657049655622611,0.023808880551661218
PA14_18740,410.85120548364426,400.2269926361139,0.3175909464158607,0.03779752902839231,0.4981318865272977
PA14_18750,66.75567591959239,44.870122200747,0.10311041629815246,0.5731353823272444,0.9866974597183672
PA14_18760,6.518127862986429,6.4670850668969075,0.9642503286283994,0.011342063533906318,0.0158102044489818
PA14_18780,22.501312066278956,23.041552186496258,0.8675400129993088,-0.03422877660583686,0.06171048538544132
PA14_18790,7.3104857697184755,6.267182524520848,0.38526402524267217,0.22215022569528947,0.41424154216274783
PA14_18800,67.7053503038493,64.22497768871297,0.8568985103716448,0.07613535963287331,0.06707061214404664
PA14_18810,18.335219460870594,16.35324981866039,0.4613428358685472,0.16504015785034826,0.33597621910158565
PA14_18820,17.345073102072043,18.757277394363854,0.5896109549607624,-0.11292450869364579,0.22943445589050845
PA14_18830,16.583086723061978,15.228663795599303,0.6721895243947342,0.12292320020856623,0.172508259990629
PA14_18850,24.210276713929293,25.032063590939092,0.8596397597903246,-0.048157657571140385,0.06568350586299436
PA14_18860,22.352660476643578,21.145897919436052,0.7328914674509939,0.08006872811370891,0.1349603344680701
PA14_18870,23.03195842259768,22.74288962699809,0.9454281651504322,0.018221519396380535,0.024371463819425836
PA14_18880,24.38867848110802,19.402252345940397,0.019381113456871983,0.3299874292210303,1.7126212760837864
PA14_18890,11.110994344157978,9.10201873006348,0.40887982581211396,0.28772943888930447,0.38840431706762535
PA14_18900,14.478066231780053,9.190279579904052,0.03160515596455015,0.6556881993436174,1.500242062182402
PA14_18910,26.53321521255766,23.53207854240807,0.4782669364746059,0.17317074286611323,0.32032964171420125
PA14_18920,72.2081255463503,56.58625265022604,0.2541576274111901,0.3517095856832896,0.5948968523477228
PA14_18930,18.7871234647921,16.942522270096262,0.6448730376281135,0.1490955122333147,0.19052578069037931
PA14_18950,24.75842326398825,23.113038634534462,0.6876077415283106,0.09921249381177767,0.16265924239205273
PA14_18960,179.40783804359194,98.11581763586321,0.0020129544217675037,0.8706852701912497,2.6961660584938407
PA14_18970,641.3386898009985,373.8824075800703,0.0036000943347086842,0.7785018517200543,2.4436861190919728
PA14_18985,250.91485925201246,165.04699191041172,0.01019237140759454,0.6043210619243747,1.9917247591325535
PA14_19010,19.82362517824968,15.416270494798482,0.06861674171452366,0.36276700009936524,1.163569908387095
PA14_19020,42.323063327641364,26.72614887883743,0.22800680019865865,0.6631920635675965,0.6420522001718593
PA14_19030,77.21602363911391,66.54084617457016,0.22344921690834277,0.2146600463483873,0.6508211630129374
PA14_19050,498.7141563754078,489.24301917527845,0.8516403118849118,0.027661889774977504,0.06974378967756346
PA14_19065,240.29003276987683,245.80973970630967,0.7518721167289202,-0.03276527379606684,0.12385602074067951
PA14_19090,104.60294782289263,93.35706013907395,0.3989009510643025,0.16409247125655319,0.3991349282389543
PA14_19100,474.78526953031684,540.960344667173,0.43148481741514905,-0.18824766483401406,0.36503448112797526
PA14_19110,246.92489604797035,253.34531585888553,0.7521747690264151,-0.037032852084889205,0.12368123865674806
PA14_19120,1639.7653876232234,1729.443782549395,0.7427321416253384,-0.07681870462405557,0.1291677816472352
PA14_19130,539.4086825829459,590.5314716439119,0.44739079798377035,-0.1306352039742908,0.3493129527963177
PA14_19140,76.37019798618535,65.58600883534713,0.2760298499571195,0.2196216761694065,0.5590439506496774
PA14_19150,23.63724614743192,23.685088336917747,0.979176131704206,-0.0029170881119178556,0.00913918138672216
PA14_19160,27.687175840704896,31.543234580050285,0.2898852468568496,-0.188112697786125,0.5377738866515543
PA14_19170,22.231926434430203,39.445816244651716,0.01879810902172813,-0.827239292936135,1.7258858359881017
PA14_19190,401.1434349149327,448.27228438754855,0.11030329410917238,-0.16025711689131125,0.957411517550071
PA14_19205,32.10020377632322,30.99838680931907,0.5912196883080871,0.05038931596581453,0.22825111185750088
PA14_19210,44.69619511301149,46.156835028621025,0.8069722740565969,-0.04639227745046492,0.09314138650603278
PA14_19230,117.11799877743259,135.66073604310097,0.44336062922388947,-0.21204041623882203,0.3532428752043255
PA14_19270,3.3536827105470324,2.807444822254278,0.672284787569511,0.25648843869670906,0.17244671583045396
PA14_19290,149.02757539099036,142.74934705907683,0.6321770967229265,0.06209515802604739,0.19916124235760657
PA14_19310,207.32032139026657,159.24452036840538,0.10518688320680109,0.3806178029532887,0.9780384132818182
PA14_19320,14.5329244862698,15.57455063901277,0.5468300591232211,-0.09986548292266419,0.2621476203797503
PA14_19330,8.298113110733155,7.394780947734321,0.44459435789503077,0.16627588648889072,0.3520360529969075
PA14_19340,49.30256852907552,48.03581787720605,0.7888509405011901,0.03755225640027388,0.10300505234644916
PA14_19350,123.9256762991866,682.5759058818244,3.6997627128441556e-05,-2.4615143469100182,4.43182612885382
PA14_19360,220.65154803450739,1288.878047591262,6.970508289496758e-05,-2.5462739834583843,4.15673555199166
PA14_19370,245.95142488410514,1561.0709089359316,7.782632620141385e-05,-2.6660907467934467,4.108873469976658
PA14_19380,131.71764999167416,85.03817421891394,0.23958516942729446,0.6312661434106329,0.6205400687336136
PA14_19390,28.20265081021354,27.411921338806554,0.8447609904646932,0.041027316246403066,0.07326614928124563
PA14_19400,48.87484145592706,37.04756453172991,0.3805679850117493,0.39971330727846,0.41956774920072687
PA14_19410,325.07037229767064,321.54157566415216,0.8467807407928535,0.015746779636654728,0.07222902814731892
PA14_19430,66.07831578582604,62.567136499434234,0.449607685933608,0.07877183624073454,0.34716627321741333
PA14_19450,125.89546488059773,115.31033691748412,0.12736732302938072,0.12670446451549286,0.8949419789733863
PA14_19470,120.10299223173767,115.45461240117096,0.8963597594513072,0.05694628427066856,0.04751764861234834
PA14_19480,10.771079992337192,11.751817202789132,0.48013727653648336,-0.1257209345127409,0.3186345752938035
PA14_19490,17.563017588113876,35.55008299418075,0.2876787963225362,-1.0173121374360277,0.5410921470755296
PA14_19500,3.1618906070386785,2.6552966455089124,0.6276428385292783,0.25191430940383697,0.20228742215655426
PA14_19510,2.526640636549935,3.140908348625748,0.23279927386823776,-0.31396123272634474,0.6330183786420344
PA14_19520,1.3340596870041856,1.3049763663709335,0.9211964040350955,0.03179950842263643,0.03564776600824424
PA14_19530,7.2405682994980145,9.41599672573732,0.28437928896749465,-0.3790108293917322,0.5461020359825676
PA14_19540,6.507969711011288,5.43434488560493,0.41072037231659875,0.26010135838877557,0.38645375498600576
PA14_19560,5.125120095506543,5.43155365787997,0.8695688948884653,-0.08377910032044619,0.06069600367326258
PA14_19570,3.2487144525125102,2.4712797173007477,0.19860879146494057,0.39461046751966894,0.7020015312675959
PA14_19580,1.9303333116304113,1.8725538874198822,0.9320832018770524,0.0438427169190585,0.030545318865660056
PA14_19590,15.09257410718367,36.94462198244742,0.2319089480183087,-1.2915254168760055,0.6346824941390548
PA14_19600,77.07094605513998,66.89872977554582,0.48320251140597836,0.20420827876755296,0.3158708171706087
PA14_19610,78.09865026726087,81.929480813566,0.5132359189750471,-0.06908505617493382,0.28968295699940655
PA14_19620,123.96292928563453,132.09791725834387,0.5797158928687839,-0.09169896766378138,0.23678479331457916
PA14_19630,149.4571130646075,155.45558845225912,0.7983571658236044,-0.056770920060869215,0.09780277225360053
PA14_19640,32.43142304226581,29.364567951768887,0.7330353518932455,0.14331591187683967,0.13487508025390646
PA14_19650,1.093339865753175,0.784991932189706,0.23241852346988703,0.4779916058261826,0.633729262167356
PA14_19660,125.11922811742113,107.27805039388694,0.09892364436512453,0.22194859140923073,1.004699892527994
PA14_19670,16.090900117954124,14.41426571890834,0.04308779594580816,0.15874767407662171,1.3656457206495014
PA14_19680,3.4693811248888817,2.836126059115852,0.40937705473919755,0.2907565697354461,0.38787650285429554
PA14_19690,3.6534547012225427,2.7906416601648414,0.1198754124329073,0.38866429602269714,0.9212698856229261
PA14_19700,36.6003969031171,27.08349721125757,0.20855043464194797,0.4344452357256637,0.6807889006999388
PA14_19710,11.078354681170943,9.688228131753794,0.5281221395945601,0.19343886959667544,0.27726562591766474
PA14_19720,3.067651687881567,3.0410171710851,0.9629168069383334,0.012580716098237209,0.016411232967202326
PA14_19730,30.83650462959655,29.20391904138468,0.5086014414194022,0.07847725394944587,0.2936224133313571
PA14_19740,89.39814054608519,79.54314253332429,0.27331046399312797,0.16850726157791304,0.5633437405448867
PA14_19750,14.800331188594361,21.78499720573755,0.007060656589074392,-0.5577054326960006,2.151154910881212
PA14_19770,17.353044533043587,17.479820472560146,0.9624829323785085,-0.010501565961944443,0.01660696305536205
PA14_19800,12.47221701600788,11.611607088204304,0.7439308889404965,0.10315026612469531,0.12846740846744278
PA14_19810,1.3703625689031806,1.0455620645766148,0.4236081905657833,0.3902785711482276,0.37303565129558597
PA14_19830,8.639084425625262,9.50549149899389,0.35375499023855705,-0.13788278553669833,0.4512974250569604
PA14_19850,4.899992592214484,4.551395255618499,0.513910879011465,0.10647066289670055,0.28911218861052895
PA14_19860,53.7025977852125,60.533446200264144,0.298997850944152,-0.17274060509332978,0.524331933168715
PA14_19870,88.18572546168618,62.002991492072454,0.17568961162490643,0.508207315407882,0.7552539172033981
PA14_19900,16.814145817588287,14.651236515505149,0.37016035231166955,0.198653046767755,0.43161010015463336
PA14_19910,12.043675804717173,11.342125223219059,0.7760530640125188,0.08658478063678475,0.1101085820666554
PA14_19920,5.30636599875427,6.102167095461731,0.4950647609416101,-0.2015974581877616,0.3053379859554733
PA14_19930,6.866712219792604,7.891404924022017,0.4626069999322967,-0.2006626355542791,0.3347877999939123
PA14_19940,31.2414991353125,26.58619169816477,0.17873419211077016,0.2327865389510753,0.7477923583808621
PA14_19950,105.04994138790865,113.87895051119057,0.7974458843423192,-0.11642574433334192,0.0982987790280716
PA14_19960,1.5136403223951689,1.0032919423193636,0.09608469288898698,0.593280400212386,1.017345793635761
PA14_19970,2.7239250652435323,1.8586979590660901,0.21425978792831707,0.5513943825511682,0.669059329282658
PA14_19990,2.4867872425975093,1.8231784540324938,0.16990422880224773,0.4478270596308949,0.7697958116981948
PA14_20000,3.4673791327683774,3.1010983336339315,0.6445260429834969,0.16106626335962113,0.19075952967517532
PA14_20010,2.4472507354386765,2.466028883811926,0.9681393877589366,-0.01102777079947786,0.014062110691029993
PA14_20020,4.167044040116301,3.51464284959223,0.24222984217130042,0.24564618036534272,0.615772353794322
PA14_20030,0.9420884675479004,1.0126864301030547,0.7566527607738235,-0.10425295329417028,0.12110337899088676
PA14_20040,0.9771354513539107,0.9101380478180779,0.8033892467470005,0.1024730518042755,0.09507398553650351
PA14_20050,0.8285153913728432,0.877661387364784,0.8807052715027615,-0.08313582660433887,0.05516940415898767
PA14_20060,7.34674132555828,30.599486024216375,0.00014416101239543005,-2.058330864502069,3.8411521764468315
PA14_20070,3.7221345205538783,3.5187576498760866,0.6994844714677562,0.08106401692449308,0.15522192238834057
PA14_20080,42.22400099808484,36.02425484438544,0.28210807884243533,0.2290946943087002,0.549584476600923
PA14_20100,15.799814746098798,12.99526714225285,0.5120659440634231,0.2819213286994107,0.2906741068001469
PA14_20110,16.72427043247502,13.992618159156478,0.45864525732978517,0.2572773273097005,0.33852309300158895
PA14_20120,70.28673240237164,66.25845367862483,0.7844571798594089,0.08514785022559408,0.10543075769631366
PA14_20130,19.993963417904894,18.188684435182335,0.45351516734671155,0.13652328024684462,0.34340818383027755
PA14_20140,487.5982745085612,452.4996838809334,0.05378215574836522,0.10777623603651046,1.2693617939525144
PA14_20150,0.9261522037272828,0.8439199512899488,0.7196660611005674,0.13414296983076515,0.1428689778242357
PA14_20170,0.7233706359467625,0.7054616450729218,0.8368627516504081,0.03616732936588171,0.07734576194511654
PA14_20180,0.701615338389466,0.7433007711879894,0.9093512904705107,-0.08326568452376476,0.041268312552759284
PA14_20190,2.1131935020285977,1.5893758761508607,0.3732346070701953,0.4109642677451303,0.42801809439282373
PA14_20200,10.157759603055561,8.20195352600038,0.06328500373162939,0.3085427230201536,1.1986991899540629
PA14_20230,2.631923181218113,1.6256847741031777,0.03351279547584792,0.6950694500070332,1.4747893439015791
PA14_20240,2.49138186479276,3.60768938948147,0.11034337760150773,-0.5341287597993069,0.9572537264572512
PA14_20250,0.4254492223837672,0.9321498552010311,0.0008085010659509579,-1.1315728293634044,3.092319403170921
PA14_20260,16.988422617582415,16.091342685806342,0.7851332247665676,0.0782671867078588,0.10505664405496065
PA14_20270,5.038064624611379,5.086709235021342,0.8952957775704816,-0.01386299846858892,0.048033463739150364
PA14_20280,11.891561564560563,17.016943800325095,0.053320415205034,-0.5170337359521362,1.2731064774023448
PA14_20290,277.58720210466583,289.7012059390167,0.7835398299978245,-0.06162463451704273,0.10593892196679487
PA14_20300,5.590719761166162,7.785914180787825,0.09133713002203521,-0.47783232850354984,1.039352638833413
PA14_20320,5.172668569109927,7.3498488416702585,0.09518299649654234,-0.5068057284764643,1.0214406271120795
PA14_20330,2.1231027481694213,3.602133508676187,0.07879345509628528,-0.7626771404231902,1.1035098552720677
PA14_20350,1.240680149105802,2.2044086850275675,0.04393477269709416,-0.8292598989881681,1.3571916161422715
PA14_20360,1.0814163980377798,1.2964984235056347,0.46686754255381413,-0.2616980593544417,0.33080631792988435
PA14_20370,2.6526526158374493,4.4944755345278296,0.009665241497246641,-0.7607167629205832,2.0147872901495187
PA14_20380,4.805782945867188,10.04296490963056,0.002033262465949121,-1.0633416727347302,2.6918065563565645
PA14_20390,4.678711403348415,6.802173938585978,0.0668089713725475,-0.5398845452013785,1.1751652148301277
PA14_20400,3.2960902327323858,4.728510433378752,0.07010989657250634,-0.5206298896471478,1.1542206735673706
PA14_20420,2.4267900441238264,2.949154219072367,0.5213667492565411,-0.28125184772270445,0.2828566698974112
PA14_20430,11.241050606102272,12.028474825885311,0.7377516739535599,-0.09767683670486774,0.132089796415642
PA14_20440,37.40958621662103,39.43483241771424,0.7082445636264879,-0.07606250105061886,0.14981675037064432
PA14_20450,18.458562790096266,19.61119040463276,0.6140876445439609,-0.087386877815421,0.21176964054383723
PA14_20460,21.185947754849366,183.76618135993144,8.87985792751921e-05,-3.1166916470838233,4.051593982620951
PA14_20470,50.39104756335191,461.1593853370487,0.0004841190438595486,-3.19402607652533,3.315047833119403
PA14_20480,6.275819223386724,274.57084021026986,0.0005144576786074474,-5.451230553154971,3.2886503462722696
PA14_20491,5.306818847466414,3.2348692477909533,0.13149998181540537,0.7141397015240912,0.8810743072310268
PA14_20500,1.4301385440860523,2.0542645287308683,0.4253856483976422,-0.522466703384012,0.37121716635348334
PA14_20510,97.47640138567306,35.79478783924923,0.003862428141531659,1.4453034329124488,2.4131395873150905
PA14_20520,210.4831892426396,70.46927570038679,0.00010578072172488638,1.57863870693555,3.9755934741853807
PA14_20530,46.08267379756125,20.761605148008766,0.05345410810504703,1.1503063954736585,1.2720189123673915
PA14_20550,8.070982797890675,5.725961840189522,0.07921093073443058,0.49522622019956203,1.1012148836871654
PA14_20560,605.0135895181432,693.472290521579,0.23581429086465985,-0.19687068888131665,0.6274298792426365
PA14_20570,258.51606570512826,328.0887045005857,0.04891778101625461,-0.34383198311379787,1.3105332514365082
PA14_20580,162.9095871786135,209.485653631339,0.05146561117726473,-0.3627799353211132,1.2884828654153488
PA14_20590,85.41606103780911,107.87923661220509,0.038718004353562686,-0.3368379389716367,1.41208703567592
PA14_20600,34.928916648840705,41.781776893833815,0.05737118534712405,-0.2584519438294817,1.2413061770585205
PA14_20610,151.57857784999015,76.50757042642677,0.01717955532496448,0.9863914506691464,1.764988081623141
PA14_20620,1.8186643503313344,2.0734242195330266,0.6676899330769827,-0.18913590163846566,0.1754251716803633
PA14_20630,1.6621685228815049,1.259282037258312,0.25343916066803446,0.4004649062111324,0.5961262783712378
PA14_20640,19.5572399113796,17.138919417871918,0.6427343413060544,0.19042661430297966,0.19196849510861405
PA14_20650,154.32461547375462,130.7237932314063,0.3837017190678702,0.23944644260533018,0.4160062550627792
PA14_20670,602.9687584915617,484.6224385482435,0.29293824111237254,0.31522204860716835,0.5332239304009786
PA14_20680,119.4663585636104,126.88409123133539,0.5045348158446937,-0.08690677815490482,0.2971088595409937
PA14_20690,54.850684014536036,57.755053016052535,0.5350216390805281,-0.07443756073426633,0.2716286524774305
PA14_20700,104.23451325019602,81.76325465964204,0.20419883199454797,0.350308515018947,0.6899467463812016
PA14_20720,98.06230229780202,77.39447863035663,0.21974825227692085,0.3414679816740122,0.6580745703133829
PA14_20730,195.09357107317706,158.55818362638215,0.20069263463791406,0.29915389473391785,0.6974685657028821
PA14_20740,30.67371101988441,34.72928924246261,0.4031570525048646,-0.17915015922221855,0.39452573860019435
PA14_20750,1008.5013589558508,1076.4419850997037,0.7452343864788603,-0.09405753938336352,0.12770711417102037
PA14_20760,369.0316501312727,381.06374723578773,0.657193759551407,-0.0462878078944574,0.18230656910376825
PA14_20770,101.64172533160631,89.9810085626459,0.41240718666525567,0.17580032508731003,0.38467377524625856
PA14_20780,182.36709669060306,156.68755570728112,0.3891468637079681,0.2189548514230481,0.4098864653560603
PA14_20800,28.471101085409988,35.96005688335822,0.4702937440237599,-0.33689700219384394,0.3276307983196884
PA14_20810,138.37801390121885,135.0396264220509,0.7155074515797469,0.03523192119775869,0.14538583896484206
PA14_20820,36.38786620831899,35.293330924483236,0.83645376932631,0.04406185667763264,0.07755805742880063
PA14_20840,14.912996116546148,16.080359266646493,0.1254707856113878,-0.10872949799814828,0.901457382746578
PA14_20850,115.0648024984185,99.15627147793528,0.0007231087136034213,0.21467065988550008,3.1407964050999455
PA14_20860,161.1927162652772,168.61901996365853,0.6011368688034708,-0.06498072376722105,0.22102663515420495
PA14_20870,22.67099467508955,20.824591254562222,0.11322126928976116,0.12255950465411468,0.9460719806786881
PA14_20880,8.74164276268087,6.5352702762424535,0.3656789180997218,0.4196574556876614,0.43690007662360386
PA14_20890,343.73687768870104,150.32774732367105,0.03214872812968154,1.193193307992326,1.492836203989751
PA14_20900,322.87630060032774,320.84311315331496,0.9698528943171789,0.0091135334063891,0.013294133807169818
PA14_20920,331.8548741313785,315.826321402533,0.7771032214398454,0.07142105136283981,0.1095212906915487
PA14_20940,250.94204486547702,268.45274398594154,0.8033702532181424,-0.09731393920196746,0.09508425314005653
PA14_20950,469.21995497410893,388.5437118400373,0.4244926649501356,0.2721874553815898,0.3721298097762195
PA14_20960,356.27308045355295,360.02556216987705,0.9386111722561136,-0.015115863549158235,0.02751428070065651
PA14_20970,780.1621746515544,671.2123601309257,0.39028783304813536,0.21700476942449645,0.4086149873362729
PA14_20980,514.9998484913887,486.0792441939894,0.696721322068377,0.0833804759717479,0.15694089835743205
PA14_21000,456.23985945828366,368.81125136713445,0.3023259760410177,0.30690982364355246,0.5195245363596767
PA14_21010,286.7267545770292,233.15449155205047,0.3933230476311632,0.29839030550651435,0.40525060440193333
PA14_21020,1391.5859134517605,1211.0035817119544,0.4782370388553294,0.20052684804775525,0.32035679135793077
PA14_21030,1253.7098944601607,1263.2715584199484,0.9488802056131269,-0.010961250038352893,0.022788612994351105
PA14_21040,5.565714181411476,5.14611313832598,0.5910512738999909,0.1130836235407982,0.22837484228976546
PA14_21050,11.804921438076194,11.463271946795857,0.8609619482892532,0.042369546809810456,0.06501604252217429
PA14_21060,9.633482233593792,7.470908415800264,0.08553093546807698,0.3667736598767168,1.067876777983714
PA14_21070,26.488028130025885,24.536517853922152,0.6052107205211223,0.11040992224537838,0.21809338761856334
PA14_21080,10.80420880448961,10.48716741930499,0.8803368956142585,0.042968363379419415,0.055351096137707716
PA14_21090,1.2014145989931968,1.3361198961403697,0.7610240006662148,-0.15331523396879418,0.11860164652438786
PA14_21110,3.851673133359368,3.267084733263943,0.3269625879811937,0.23748132687458953,0.4855019377459872
PA14_21120,10.387756103178953,9.147678337187275,0.266974488990534,0.18340648266153237,0.5735302360884894
PA14_21130,23.593977816926422,25.05094013154266,0.6234687659471525,-0.08644607329196771,0.20518529858731874
PA14_21140,15.65449330426794,14.081332502393769,0.5557571359714001,0.15279293983392733,0.25511495221312736
PA14_21150,25.0649978316446,20.55329191329086,0.07262201028281123,0.28630461344489694,1.1389317333541626
PA14_21160,50.67077899946576,42.62721823699286,0.49640567859908663,0.2493790913553448,0.3041632590626262
PA14_21175,190.69029337923743,159.539097128385,0.36464899982546584,0.25732138849390396,0.4381249733004259
PA14_21180,27.289455545155715,28.50704260006516,0.7959748843343026,-0.0629747637065163,0.09910063548733775
PA14_21190,74.37034698641607,77.47186650275927,0.6764536835465935,-0.058944994269093144,0.16976193397951636
PA14_21210,31.553409218871753,33.97774244160099,0.17559889593900865,-0.10679410499542617,0.755478219005677
PA14_21220,1188.0832545768126,702.8132881036736,0.060348073200160224,0.7574225613593789,1.2193365915466934
PA14_21230,332.60112437133233,312.94995286230534,0.514347854393917,0.08786108643039907,0.2887430674884117
PA14_21240,30.647653721971807,32.64667559252108,0.680967598554895,-0.09115945603665805,0.16687355196913448
PA14_21250,31.084173393368246,32.09482181165153,0.8201208139955408,-0.04616033510042728,0.08612216592512101
PA14_21260,259.33131270479254,215.09406567766914,0.6543048916134007,0.2698286900105826,0.18421983288402086
PA14_21280,27.501409121507276,24.501881762235033,0.2772699560656283,0.16661298067278,0.557097186396889
PA14_21290,10.75698145269959,10.511386126681133,0.8258295500990593,0.03332036360908249,0.08310958111819099
PA14_21300,12.223973604641303,10.775496877158846,0.5550583558525266,0.1819589189520586,0.25566135508913257
PA14_21310,143.15922851508387,122.03646466947315,0.06427604905064098,0.23030838066165787,1.1919508264986112
PA14_21320,81.73263173366051,63.02877924044151,0.2415769330927365,0.37490146253931156,0.6169445365608346
PA14_21340,277.67464758264174,316.34616591943023,0.17123703594923814,-0.18810864856261347,0.7664022982520647
PA14_21370,518.3293208273225,523.9835863259794,0.8476847826054184,-0.015652613989190566,0.07176561310294256
PA14_21380,2.481342051007744,2.342674171326608,0.7034928253738213,0.0829642714541537,0.15274032739262988
PA14_21400,153.3899462502636,144.0070177741513,0.30826304189158427,0.09106480657806328,0.511078540355163
PA14_21410,3.0511480411667304,3.0573417618261396,0.9847030904992526,-0.0029256494043005937,0.006694699041360745
PA14_21440,162.98294753249434,142.73195916147802,0.3180983417888256,0.19141262028382952,0.4974385948154279
PA14_21450,272.0570421762848,190.23217714836315,0.02121739058380293,0.5161478763411109,1.67330802876357
PA14_21460,65.44110927884968,37.8932324824465,0.06220429146133319,0.7882569706723087,1.2061796523882056
PA14_21470,30.846765859136088,20.58351689994737,0.13123354938003662,0.5836297083833447,0.8819551249600616
PA14_21480,73.58302165484044,57.363394728636116,0.5703154815622098,0.359242510468953,0.24388483906581396
PA14_21490,349.91482952201795,275.95907137792574,0.31337887529755487,0.342549495711658,0.5039302824395906
PA14_21510,28.596219941533494,24.391030050032025,0.13607214660833603,0.22947375814232032,0.8662307639390329
PA14_21520,58.14823610951726,43.80492874500079,0.021203195036027852,0.4086422148691198,1.6735986918087098
PA14_21530,16.141664549986164,11.161073727905494,0.09160323929558316,0.532313487720929,1.0380891684356126
PA14_21540,123.17302633195642,127.72412610989073,0.7431333326375171,-0.052344709601200246,0.1289332583340141
PA14_21550,60.939288862614866,69.22300339200895,0.2104541169642084,-0.1838788696521957,0.676842574038794
PA14_21560,19.934013976502126,21.82734851573984,0.05257051681836132,-0.1309046368062955,1.2792577534312766
PA14_21570,25.17130161781277,18.426683690042324,0.15038354712999388,0.4499833487867792,0.8227996755895585
PA14_21580,29.962276230468074,28.77150176869391,0.8330430882111551,0.058506700509848734,0.07933253462157044
PA14_21590,4.421249474781526,4.44181797088594,0.9792531659083232,-0.006696127064056164,0.0091050157113782
PA14_21600,3.406551825845781,2.4639944189353424,0.3083297913995259,0.4673129808593109,0.510984510903256
PA14_21610,2.7118926946776583,2.583646137839788,0.8532634438513599,0.06989157534854983,0.06891686033679492
PA14_21620,0.7102095173422419,0.6070018962047907,0.6628692291103222,0.22654327305970906,0.17857214079203432
PA14_21630,124.11982612504569,77.61020385463165,0.28631524434473027,0.6774153236361881,0.5431555281273913
PA14_21640,33.464334610341616,27.612232600775737,0.3677017759984775,0.2773167757174211,0.4345042724850241
PA14_21650,28.099997627085063,31.31292187694234,0.3070138981673553,-0.15618812109701638,0.5128419640642798
PA14_21660,9.608722765559003,10.807179365630939,0.418167570781306,-0.16957343553448306,0.3786496500855949
PA14_21670,1.4090242417138468,64.23968804979644,1.7522077610664512e-06,-5.510695397089449,5.756414400373873
PA14_21680,4.266848702795045,26.311274327116905,1.4693194860357382e-05,-2.6244379376197644,4.832883761775166
